   -0.623251    -0.045598    -0.706746    -0.303048    -0.477844     0.683557     0.479886     0.125359    -1.993237    -0.608121     0.570764    -0.710529    -0.020240    -1.090338    -0.194921    -1.839951     0.970785    -0.136380     0.190729     0.807594  1
    1.109947    -0.047928     1.052586    -0.244851     0.095554    -0.659230     1.357919    -0.584831    -1.297267    -0.330642     0.758135     1.211126     0.802794     0.799759     0.072114     1.750287     0.919618     1.373199     0.952716    -0.095284  1
   -0.540538     0.236855    -0.126409    -0.791932     0.371058    -0.263660     0.646385    -0.302262    -0.700243     0.777426    -0.667441     0.363209     0.030672     2.121922    -0.072703     2.808418     0.456380     1.221645     1.530081     2.148457  1
   -0.207050     1.138554     0.800204     0.271574     1.461704     0.941553     0.595174    -0.029251     1.663840     0.816661     2.571733     1.059282     1.723953     0.686681     0.770348     2.753477    -0.234296     0.631368     1.452450     0.392678  1
   -0.183502     0.944066     1.383115    -0.995774    -2.130981     1.228546     0.039050    -0.635231    -0.823856    -0.031709    -0.774201     0.164972     0.197868    -0.595383     0.045395    -0.987974    -0.607712    -1.813719    -0.791106    -0.590790  1
   -0.499158     1.945841     1.088323     1.207896     2.772251     1.379248     0.565899     0.775461     0.632834     1.205233     2.032809     1.397396     0.243591     1.963838     0.457483    -0.387694     0.684949     0.700161     0.468630     0.682119  1
   -0.567278    -0.073259    -0.655084    -0.697159    -0.092437    -0.692566     1.459445     0.790738    -0.474536    -0.614178     1.602452     2.047093     1.068357     0.623055     0.401881    -0.133724     0.169002     1.238337     1.143349     1.775428  1
   -0.400595    -0.801269    -0.350679     0.432323     0.465257     1.526375     0.799101    -2.347380     0.516224     1.061188    -0.569862     0.341060    -0.490885     0.846882     1.918086    -0.602420    -0.752065     1.050653     1.404543     0.667097  1
    0.321977    -0.439971    -0.891844    -0.069349     0.397071    -0.571675    -0.386143     0.062736    -1.731303    -0.026126     1.241379     0.326419    -0.282314     0.469898    -1.557387    -0.155138    -1.079926     0.166811    -0.520836     0.308577  1
   -1.655782    -0.446421     0.082038    -1.335174     0.614330    -0.586425    -0.613745    -1.061544    -1.018001    -1.080089    -2.079668    -0.445206    -0.688996    -1.648625    -0.892840    -1.388248     1.207856    -1.938893    -0.615437    -0.746001  1
    0.309322    -0.394288    -0.976494    -0.866116    -0.520222    -0.016562    -0.151325     0.194853     0.155726    -0.074204    -1.167925     0.573672     0.673883    -0.297691    -0.546242    -0.445938    -0.496000     0.855115    -0.548491    -1.112628  1
   -0.849004    -0.739070    -1.488436    -0.460994     0.508740     0.000670    -0.672649     0.057910    -0.016846     0.194262    -1.083146     0.940076    -0.647947     1.006602    -0.812456    -1.088176     0.057615    -0.839603     0.340036     0.349437  1
    0.223042    -0.817270    -0.962799    -0.194999    -0.668120    -0.555487    -0.143177    -1.280699    -2.131320    -0.300479     0.130475     0.544664    -0.390487    -1.026933    -0.746402    -0.489289     1.213506     0.787365    -0.049045    -0.549744  1
   -1.676105    -2.391534    -0.325924     0.764199    -0.598103    -1.106267    -1.673248    -1.458165    -1.638231    -0.143385    -0.635591     1.305777    -0.470763    -1.492773     1.144529     0.664971    -0.549563    -0.134940    -0.733606     0.705827  1
