   -0.342932     1.290458     0.037339     1.275023    -0.197689     1.510508     0.821092     1.313465     1.009881     0.325953     0.056941    -0.419072     0.688854    -0.958383    -0.638626     0.459946     1.560933     0.808595     0.237785     0.308820  1
   -0.373686    -0.733174    -1.203280    -0.484668    -0.178682    -1.019272    -1.229923    -1.770853    -0.148395     0.206687     0.437719    -2.004169    -0.303925     0.300309     0.506820    -0.495318    -0.618989    -0.647703    -0.966868     1.801988  1
   -1.102463    -0.030070     0.457553    -1.558535     0.336639    -0.908741    -1.625769    -0.111771    -0.888889     0.103252    -1.294208     0.174890    -2.008940    -0.639208    -1.065060    -0.716041    -0.985587     0.161971    -0.285456    -0.615495  1
    1.935665     1.737104     1.937923     1.623860     1.305480     1.249900    -0.038095     0.643140     2.612944     0.001971     1.504744     1.540714     2.143862     0.326400     2.102684     0.216672     1.952288     2.410373     2.843610     1.881946  1
   -0.498037    -0.917724    -0.511991     0.533928    -0.759987    -0.145670    -0.329558    -0.057223    -0.139362    -0.195970    -0.980198    -1.265358    -2.231589     1.468746    -1.844411    -0.532968     0.057732     1.303563     0.055819    -0.201349  1
   -0.780000     0.975790     0.888395     0.072625     0.616535     2.196313     0.707741    -1.128388    -0.598401    -0.125837    -0.516595     0.593522     1.641856     0.129735    -0.152616     2.140035     0.522412     0.186146     0.721226    -0.347494  1
   -0.436385    -0.784885    -0.185669    -1.536565    -1.987962    -1.597700    -1.790100    -0.817437    -2.715887    -1.267255    -1.227505    -1.406251    -1.970816    -1.735623     0.295424    -1.731218    -2.121300    -0.608150    -0.674834    -0.916640  1
    0.815869    -0.578274     0.090148     1.086350    -0.182760     1.949679     1.106571     0.532350     1.289681     0.768592     0.479342     0.792273     0.713995     0.893084     0.289455    -0.441787     0.416409     0.744228     1.465230     0.531727  1
    0.773416     1.450335     1.210836     0.822967     2.484265     0.635042     1.261441    -0.294255     0.334137     0.883474     0.459027    -0.853858     1.777448     0.451682     1.338494     1.181107     0.689570    -0.196857     0.591256    -0.553211  1
    0.926777    -1.010259     0.483028     0.842482     0.009093    -0.994699    -0.991609     0.743316     1.022279    -0.487235     0.463960     1.092768    -0.383800     1.614717     0.170778    -0.687983    -0.862687    -0.095225    -0.553110    -0.574484  1
    0.880861     1.784740     2.995225     1.222099     1.296391     0.685846     1.124047     1.070949     1.622540     1.806279     1.599755     0.591304     0.970718     1.510867     1.433885     2.405390     0.779000     2.239985     1.293705     1.726262  1
    0.219631    -1.068777    -0.634379    -2.126691    -1.841485    -1.586009    -1.558184    -1.592652    -0.439608    -1.791976    -1.486912    -1.375665    -1.684492    -1.551184     0.206594     0.068544    -1.059581    -2.427924    -0.447706    -0.212707  1
    0.654385    -0.159899    -0.259757    -1.201762     0.015850    -0.537980    -0.130268     0.208821     0.429961     0.121435    -0.097268    -0.762333     0.061540    -0.015086     1.021992     0.304936     0.404763     0.144442     0.572077     0.277951  1
    0.416052    -1.829757    -0.450812     1.267451     0.058415     0.597130     0.046386    -0.465521    -0.992006    -0.927374    -0.698607    -1.140935     1.059889     0.314413    -1.187663    -0.968420    -0.960508    -1.404382    -0.923291    -0.092695  1
   -0.001996    -0.088926    -1.730930    -1.035614    -0.892010    -0.539339    -2.412556    -0.990022    -1.983639    -1.263598    -1.866662    -1.930064     0.292984     0.068948    -1.406074    -1.640506    -0.236280    -0.411342    -0.088575    -0.478758  1
    0.680952     0.992131     0.286245     0.111186     0.700498     0.420472     0.367588     1.523841     0.912434    -1.684435    -0.648499     1.878188     0.905581     0.748964     0.318582    -0.570562     1.297446     1.145249    -0.042030    -0.082409  1
    0.508781     1.772656     1.177445     2.239118     2.345731     0.295955     2.713981     0.369523     2.078619     2.842504     2.744902     2.018354     0.561806     1.852398     1.479363     1.806057     0.916336     0.021107     1.120301     0.181852  1
    0.504092     0.035802    -0.551539     0.990491    -0.491475     0.838631    -1.495875    -0.784874    -0.336824     0.544528    -0.219717    -1.049601    -0.696266    -0.196332    -0.590668    -1.181109     0.895270     0.409008     0.471644     0.289132  1
    0.099623    -1.125187    -1.792575    -1.579720    -0.629112    -0.354695    -0.323169    -1.464838    -1.534131    -1.035839    -1.151332    -1.528438    -1.259490     0.238666    -0.975505    -1.114677    -1.407648    -1.496375    -2.143824    -1.154023  1
