   -0.793570    -0.214390    -1.757278    -0.616345    -0.827667     0.242830    -0.364954     0.412793    -0.499223    -0.302215    -0.689023    -1.597064    -0.435275    -0.373055    -0.965326     0.812416    -1.091940    -0.094948    -0.986666     2.240305  1
    0.888234     0.952848    -1.132072    -0.793968     0.145133     0.538519     0.436249     0.719265     1.175296     0.327669    -0.120967     0.755036     0.357811    -0.652418     0.129245    -0.196877     0.216558    -0.111684    -1.627962     0.703560  1
   -0.047303     0.485888     0.400177     1.661001     2.221474    -0.393548     0.508936     0.092183     1.239580     1.084234    -0.195536    -0.357070     1.381102     0.075154     0.245442     1.073191    -0.320499    -1.032994    -0.194201    -0.416667  1
   -1.864224    -0.854390    -2.538816    -1.008485    -2.000040    -0.343290    -0.981531    -2.686501    -1.805833    -2.396716     0.069037     0.379833    -1.360792    -1.492483    -1.030435    -1.768313    -0.431304    -1.449815    -2.452886    -0.901857  1
   -1.002311     0.256091    -1.362519    -1.260680    -0.161382    -0.614542     0.719542    -1.638679    -0.251258    -1.605331    -0.797793    -0.939046    -0.674702     0.147101     0.842901    -1.411261    -1.665758     0.119631    -0.086127    -0.092972  1
    0.524045     0.115916     1.860055     2.162512     1.303808     1.544836     0.711157     1.266799     2.237983     0.871991     2.166456     1.566157     2.306594     1.477027     1.521190     0.717757     1.297531     3.291855     1.321088     1.118822  1
    0.824226    -0.496704    -0.247946    -0.615056     0.562681     0.608594     0.618996    -0.762716     0.173899    -1.476971     1.005298    -1.338852    -1.321736     0.431943     0.995616    -1.157801     0.278792    -0.481245    -1.994838     0.819889  1
    0.105496    -0.098516    -1.157665    -0.639358    -0.894776     0.631754     1.111578     0.360588     0.083214     0.975172    -0.096176     0.954264     1.089415    -0.214756     0.129226     0.958937     0.062855    -0.227491    -0.577821     1.260676  1
    0.713858    -1.392295    -1.124503    -0.070432     0.051357    -0.017512    -0.253966    -0.463736    -0.275483    -0.709341    -0.735367    -0.289587    -0.790742     0.310567    -1.544490    -0.679555    -1.298780     0.455062    -1.075273     1.119767  1
   -1.710557     1.384162     0.035920    -0.552757    -0.626310    -0.424605     0.485206     0.021295    -0.469956    -1.524349     0.207262    -0.250047     0.192865    -0.760795    -1.913806    -0.727962    -1.498848    -1.752911     1.119564    -1.382575  1
   -0.105087     1.046300    -0.841455     1.715644    -0.056064     0.454368    -0.737478     0.812556     0.103645     0.510370     0.417686     0.887902    -0.787308    -0.428734     0.951637     0.345215     0.695397     1.090842    -0.045836     0.760469  1
    1.362725    -1.224537    -1.399166    -0.280680    -1.418795    -0.330476    -0.233923    -1.785276     0.139519     0.349968    -1.033929    -0.783183    -0.404498    -1.086672    -0.911792    -2.101427     0.812729     0.560257    -0.427406    -0.806701  1
   -1.823049     0.339277    -0.610270    -0.003102     0.782369     2.526383     0.654657    -0.418178     0.205372     0.120909    -0.525798     0.532282    -0.164316    -0.565834     0.566268    -0.245299     0.005064    -0.551955     0.428610    -2.425467  1
    0.581378    -0.782340     1.655981     0.907748     0.833989     1.466555     2.146917     1.679746     0.807314     1.799948     1.687499    -0.497368     1.227850    -0.114161     1.169110     1.782388    -0.104216     0.166236     1.045579    -0.961229  1
    0.277810    -1.223759    -2.127304    -0.188629     0.236515    -1.089832    -0.869567    -1.416726    -0.979700    -1.087483     0.083119    -1.070916    -0.901690    -0.564574    -1.445842    -1.857886    -0.716610    -0.258612     0.158308    -1.260633  1
   -0.547407     0.187629    -0.576298    -1.471981     0.741572    -0.852855    -1.946021    -0.423997    -0.605919    -0.477727    -0.329714     0.632143    -0.339938    -0.949531     0.122426    -0.722054    -0.691139     0.783614    -1.195795     1.211691  1
    0.282249    -0.727234    -0.855324    -0.192252    -0.227818     0.890085    -0.271805    -0.350326    -1.044515    -0.660882     1.113009    -0.341997     0.539582     0.465150     0.679873    -0.730137     0.146091    -0.597492    -1.440181    -1.834610  1
    0.409728     1.577010    -0.065348     0.336930     0.717056     0.355557     0.952752     0.717817     1.108446     1.327319    -0.219747    -0.051615     1.715966     2.453449    -0.548256     0.025609     0.178704    -0.005460     0.990702     0.655207  1
   -2.271464    -1.190075    -1.483857    -0.646624    -1.410324    -0.817725    -0.681334    -2.820162    -0.451419    -1.669217     0.638168    -0.487481    -1.617365    -1.707443    -1.031241     0.103513    -0.301446    -0.587202     1.029599    -0.731526  1
    0.254995    -0.554941     0.272120    -1.866427    -0.412506     0.405965    -1.459047     0.222742    -0.013951     0.851360    -1.236031     0.793401    -1.061669     0.891215    -0.289230    -0.339723     0.063668    -0.209388     0.999143    -1.285609  1
   -0.581537     1.860635     1.062380     0.271152     1.021029     0.720835     1.034275     0.220141     0.548905     1.649580     1.720761     1.454920    -0.705279     0.360105     0.537612     0.268202     1.318971     2.042483     1.519256    -0.869060  1
    0.037518    -2.074624    -0.878746    -0.831187     0.532711    -1.008201     1.196487    -0.387134    -0.676331    -0.513604    -0.716031     0.083996    -0.693571     1.284178     0.343987    -0.276787     2.072533     0.378419     0.596968     0.601821  1
   -0.118475     0.938253     1.495966    -0.948612     0.860787     0.615235     0.823348    -0.349735    -0.799918     0.788818    -0.148853     1.684528     0.736886     0.495103    -1.304526     0.060340     0.741274    -0.646004     0.895008     0.064243  1
    0.568912     0.443417    -0.421876    -1.644427     0.013150     1.285604     1.478722    -0.317821     0.762480     0.785165     1.054414     0.255169     0.506115     1.020122     0.819300     0.875765     1.604914     2.991844    -0.774553    -0.712511  1
    0.613097     0.543737     0.929834    -0.021207     0.485589    -0.609597     2.100279     0.588346     0.192151    -0.267132     1.083088     0.529235     0.833101     1.229070    -0.243493     0.877713    -1.150492     0.053892     1.552617     0.789101  1
    1.215598     1.085870     0.642566    -0.017847     0.704422     1.036302     0.239616    -1.811031     0.362328    -0.118767     0.104575     0.426261     0.434134     1.101461    -0.003835     0.235803    -0.265959     0.309719    -1.100199    -0.032961  1
    0.357026    -0.924820    -0.180083    -0.645136     1.056377    -0.130814     0.206445    -0.418066    -0.904078     1.762536    -1.358058    -0.364384    -0.397010     1.226976    -1.398131     0.011248     1.870046    -0.496057    -0.145004     1.120648  1
    0.305033    -0.787344     0.695883    -0.786983    -0.046468    -1.028758     0.135302    -0.059208     0.932812    -0.670420    -0.809086     1.100083    -0.897775    -0.113203    -0.610638    -0.158671    -0.039686    -0.716016     1.019992     0.893188  1
    0.478000     0.432322    -1.016425    -1.489795     1.335062    -0.651349    -0.463041    -1.232564     1.573365    -0.661814    -0.764509    -0.711687     0.562546     1.215750    -0.332376    -0.229538    -0.880353     0.337270     1.162995     0.705956  1
    1.300242    -0.047958     0.224010    -0.819917     0.511192     0.354268    -1.671591    -0.597856     0.363795    -0.984899    -0.178096    -0.954438    -0.981348    -0.599194    -0.198726    -0.749804    -0.314201    -0.779733     0.119125    -0.619930  1
    0.315625     0.296558     1.447789     0.296138     0.214264    -0.312170     0.309943     0.915895     1.803941     1.065325     1.696957     1.997651     1.172085     0.248095     0.269271     2.027738     0.691945     1.269555     0.984882     0.774649  1
    0.263269     0.210279    -1.505399     0.749219     0.286042    -0.548731    -0.544701    -0.467211    -0.110623    -1.115484    -0.989901     0.104570     0.470381    -1.535833    -0.166220     0.211308    -1.237312     0.697839    -1.328315     0.574353  1
    0.228843    -1.184682     0.042293     0.884653     0.557461    -1.401787     0.264285    -2.312933     0.643822    -0.722767    -0.295115    -0.624785     0.573419    -0.558908    -1.110977    -1.262767    -1.063716    -0.075644    -0.498775    -0.423012  1
