    0.615854     0.999823     1.623099    -0.325960     0.440218     0.605092     3.222803     0.631738     0.998396     0.853837     2.509797     0.544365     1.950262     0.052962     1.038359     0.101831     2.149081     0.450639    -0.595161     0.919862  1
    0.022578    -0.480481    -0.208456    -0.470872     1.284189     0.567491     0.637334    -0.674335    -0.218078    -0.691495     1.198163     0.046937     1.502187     0.037929    -0.406844     0.762429    -0.562602     1.234908     0.649178    -0.465910  1
   -0.702387    -0.669457    -0.282371    -0.420200    -1.110609    -0.738477     0.550122    -0.220735    -0.306104    -0.276247    -0.485825    -0.100246     1.208484    -1.038627     0.994852     0.782189    -0.802589    -0.151328     0.911181    -0.438125  1
    0.640099     0.899159     0.983677     0.273768     0.619815     0.312108     1.631826     0.952906     0.954099     0.103865    -0.731937     0.938315     1.391437     0.173653     0.795056     1.947178     0.939509     1.020106     1.865393     0.576600  1
    1.148958    -1.292684     1.018808     0.566353    -0.084219     0.163738    -0.543081     0.391258    -0.761047    -0.921727     0.193689    -1.348995     0.261135    -0.249900     1.765603     0.526167    -0.255182     0.351212     1.505035     0.123779  1
    1.629462    -0.296958     0.346056     0.138288     1.274988     0.251038    -0.701640    -0.165276     0.011793    -0.021698     0.093134     0.650585    -0.124635    -0.698767     0.445259     0.439687    -0.229199     0.822979    -0.941968     0.717804  1
    0.324054     0.371556    -0.224444    -0.371193     0.172075     0.197265     0.436617    -0.879333    -0.308584    -0.386690    -1.140293     0.622381    -2.873402    -0.429415    -0.177541    -0.603098     0.889757    -0.841713    -1.054578    -1.903617  1
   -1.321324    -0.629675    -0.963696    -0.423916     0.401792    -1.084617    -0.591962    -0.568265     0.967356    -0.969305    -0.741918     0.068474    -0.372197    -0.068679     0.154690    -1.417778     0.090440    -0.243251     0.456791    -0.648957  1
   -0.952434    -0.311027    -1.062376     0.061585    -0.293553    -0.260636    -0.178053     0.649343    -2.893003    -0.890516     0.080827     0.268535     0.433755    -0.263773     0.494124    -2.016632    -0.015006     0.656800    -0.252837     0.270396  1
    0.387851     1.210418     0.240612    -0.611833     0.000482    -0.560482    -0.008530     0.821710    -0.391012    -1.746940     1.138573    -1.405767     0.085178     0.189056     0.402290    -0.212383     0.583906    -1.049131     0.878586    -0.368081  1
